text,label
sorry  i ll call later in meeting ,1
omg you can make a wedding chapel in frontierville  why do they get all the good stuff ,1
wife how she knew the time of murder exactly,1
how tall are you princess ,1
sorry in meeting i ll call later,1
you call him now ok i said call him,1
wat time ü finish ,1
say this slowly   god i love you  amp  i need you clean my heart with your blood send this to ten special people  amp  u c miracle tomorrow  do it pls pls do it   ,1
my friends use to call the same ,1
nope wif my sis lor    aft bathing my dog then i can bathe    looks like it s going 2 rain soon ,1
which is weird because i know i had it at one point,1
is that what time you want me to come ,1
ok  so april  cant wait,1
bored of speed dating  try speedchat  txt speedchat to 80155  if you don t like em txt swap and get a new chatter  chat80155 pobox36504w45wq 150p/msg rcd 16,0
no i m not gonna be able to  || too late notice  || i ll be home in a few weeks anyway  || what are the plans,1
soon you will have the real thing princess  do i make you wet    ,1
alright  i ll head out in a few minutes  text me where to meet you,1
on ma way to school  can you pls send me ashley s number,1
mum say we wan to go then go    then she can shun bian watch da glass exhibition    ,1
love you aathi  love u lot  ,1
is avatar supposed to have subtoitles,1
i know she called me,1
free ring tone just text  polys  to 87131  then every week get a new tone  0870737910216yrs only £1 50/wk ,0
camera   you are awarded a sipix digital camera  call 09061221066 fromm landline  delivery within 28 days ,0
you have won a guaranteed £200 award or even £1000 cashto claim ur award call free on 08000407165  18   2 stop getstop on 88222 php,0
lol i was gonna last month  i cashed some in but i left  lt   gt  just in case  i was collecting more during the week cause they announced it on the blog ,1
eek that s a lot of time especially since american pie is like 8 minutes long  i can t stop singing it ,1
the table s occupied  i m waiting by the tree,1
i get out of class in bsn in like   lt   gt   minutes  you know where advising is ,1
lol boo i was hoping for a laugh,1
i m very happy for you babe   woo hoo party on dude ,1
ok i thk i got it  then u wan me 2 come now or wat ,1
pls send me the correct name da ,1
horrible gal  me in sch doing some stuff  how come u got mc ,1
thankyou so much for the call  i appreciate your care ,1
wen ur lovable bcums angry wid u  dnt take it seriously   coz being angry is d most childish n true way of showing deep affection  care n luv    kettoda manda    have nice day da ,1
hi im having the most relaxing time ever  we have to get up at 7am every day  was the party good the other night  i get home tomorrow at 5ish ,1
yup i shd haf ard 10 pages if i add figures    ü all got how many pages ,1
was just about to ask  will keep this one  maybe that s why you didn t get all the messages we sent you on glo,1
good morning princess  happy new year ,1
win the newest “harry potter and the order of the phoenix  book 5  reply harry  answer 5 questions   chance to be the first among readers ,0
the last thing i ever wanted to do was hurt you  and i didn t think it would have  you d laugh  be embarassed  delete the tag and keep going  but as far as i knew  it wasn t even up  the fact that you even felt like i would do it to hurt you shows you really don t know me at all  it was messy wednesday  but it wasn t bad  the problem i have with it is you have the time to clean it  but you choose not to  you skype  you take pictures  you sleep  you want to go out  i don t mind a few things here and there  but when you don t make the bed  when you throw laundry on top of it  when i can t have a friend in the house because i m embarassed that there s underwear and bras strewn on the bed  pillows on the floor  that s something else  you used to be good about at least making the bed ,1
double your mins   txts on orange or 1/2 price linerental   motorola and sonyericsson with b/tooth free nokia free call mobileupd8 on 08000839402 or2optout/hv9d,0
do u knw dis no   lt   gt   ,1
carlos took a while  again   we leave in a minute,1
that s fine  i ll bitch at you about it later then,1
i want to tell you how bad i feel that basically the only times i text you lately are when i need drugs,1
ok thats cool  its   just off either raglan rd or edward rd  behind the cricket ground  gimme ring when ur closeby see you tuesday ,1
how come ,1
i like you peoples very much   but am very shy pa ,1
ü collecting ur laptop then going to configure da settings izzit ,1
how abt making some of the pics bigger ,1
okey dokey swashbuckling stuff what oh ,1
its going good   no problem  but still need little experience to understand american customer voice   ,1
u in town alone ,1
why don t you wait  til at least wednesday to see if you get your  ,1
do you ever notice that when you re driving  anyone going slower than you is an idiot and everyone driving faster than you is a maniac ,0
please call 08712402972 immediately as there is an urgent message waiting for you,0
i also thk too fast    xy suggest one not me  u dun wan it s ok  going 2 rain leh where got gd ,1
wishing you a beautiful day  each moment revealing even more things to keep you smiling  do enjoy it ,1
sorry da thangam  very very sorry i am held up with prasad ,1
xmas   new years eve tickets are now on sale from the club  during the day from 10am till 8pm  and on thurs  fri   sat night this week  they re selling fast ,0
thanks for your ringtone order  reference t91  you will be charged gbp 4 per week  you can unsubscribe at anytime by calling customer services on 09057039994,0
ello babe u ok ,1
aiyar dun disturb u liao    thk u have lots 2 do aft ur cupboard come   ,1
im good  i have been thinking about you   ,1
lyricalladie 21/f  is inviting you to be her friend  reply yes 910 or no 910  see her  www sms ac/u/hmmross stop  send stop frnd to 62468,0
oh ok   wat s ur email ,1
have you heard about that job  i m going to that wildlife talk again tonight if u want2come  its that2worzels and a wizzle or whatever it is   ,1
449050000301 you have won a £2 000 price  to claim  call 09050000301 ,0
hey r ü still online  i ve finished the formatting   ,1
i m also came to room ,1
nope  i just forgot  will show next week,1
i would but i m still cozy  and exhausted from last night nobody went to school or work  everything is closed ,1
eh den sat u book e kb liao huh   ,1
no  i dont want to hear anything,1
ur cash balance is currently 500 pounds   to maximize ur cash in now send go to 86688 only 150p/meg  cc  08718720201 hg/suite342/2lands row/w1j6hl,0
thanx 4 2day  u r a goodmate i think ur rite sary  asusual 1 u cheered me up  love u franyxxxxx,1
just chill for another 6hrs  if you could sleep the pain is not a surgical emergency so see how it unfolds  okay,1
coffee cake  i guess   ,1
the 2 oz guy is being kinda flaky but one friend is interested in picking up    lt   gt   worth tonight if possible,1
wat u doing there ,1
he didn t see his shadow  we get an early spring yay,1
nice talking to you  please dont forget my pix    i want to see all of you   ,1
urgent  we are trying to contact u  todays draw shows that you have won a £800 prize guaranteed  call 09050001295 from land line  claim a21  valid 12hrs only,0
i‘m parked next to a mini     when are you coming in today do you think ,1
dont let studying stress you out  l8r ,1
hey are we going for the lo lesson or gym  ,1
probably money worries  things are coming due and i have several outstanding invoices for work i did two and three months ago ,1
nah  wednesday  when should i bring the mini cheetos bag over ,1
yes obviously  but you are the eggs pert and the potato head… speak soon  ,1
my love     i hope your not doing anything drastic  don t you dare sell your pc or your phone    ,1
fffff  can you text kadeem or are you too far gone,1
hey gorgeous man  my work mobile number is  have a good one babe  squishy mwahs ,1
ur cash balance is currently 500 pounds   to maximize ur cash in now send go to 86688 only 150p/msg  cc 08718720201 hg/suite342/2lands row/w1j6hl,0
how stupid to say that i challenge god you dont think at all on what i write instead you respond immed ,1
want the latest video handset  750 anytime any network mins  half price line rental  reply or call 08000930705 for delivery tomorrow,0
lol yes  but it will add some spice to your day ,1
lets use it next week  princess   ,1
lol     i knew that      i saw him in the dollar store,1
u say leh    of course nothing happen lar  not say v romantic jus a bit only lor  i thk e nite scenery not so nice leh ,1
that is wondar full flim ,1
well its not like you actually called someone a punto  that woulda been worse ,1
oh  as usual vijay film or its different ,1
i am not sure about night menu      i know only about noon menu,1
meanwhile in the shit suite  xavier decided to give us   lt   gt   seconds of warning that samantha was coming over and is playing jay s guitar to impress her or some shit  also i don t think doug realizes i don t live here anymore,1
hey mr whats the name of that bill brison book the one about language and words ,1
please sen   my kind advice    please come here and try   ,1
ok    u enjoy ur shows   ,1
you are a winner u have been specially selected 2 receive £1000 or a 4  holiday  flights inc  speak to a live operator 2 claim 0871277810910p/min  18   ,0
allo  we have braved the buses and taken on the trains and triumphed  i mean we‘re in b‘ham  have a jolly good rest of week,1
u dun say so early hor    u c already then say   ,1
haven t heard anything and he s not answering my texts so i m guessing he flaked  that said the jb is fantastic,1
they don t put that stuff on the roads to keep it from getting slippery over there ,1
freemsg hey there darling it s been 3 week s now and no word back  i d like some fun you up for it still  tb ok  xxx std chgs to send  £1 50 to rcv,0
hey you gave them your photo when you registered for driving ah  tmr wanna meet at yck  ,1
that‘s the thing with apes  u can fight to the death to keep something  but the minute they have it when u let go  thats it ,1
aight well keep me informed,1
ok  not sure what time tho as not sure if can get to library before class  will try  see you at some point  have good eve ,1
join the uk s horniest dogging service and u can have sex 2nite   just sign up and follow the instructions  txt entry to 69888 now  nyt ec2a 3lp msg 150p,0
pleassssssseeeeee tel me v avent done sportsx,1
yun buying    but school got offer 2000 plus only   ,1
house maid is the murderer  coz the man was murdered on   lt   gt  th january   as public holiday all govt instituitions are closed including post office  understand ,1
4 tacos   1 rajas burrito  right ,1
well you told others you d marry them   ,1
well  i was about to give up cos they all said no they didn‘t do one nighters  i persevered and found one but it is very cheap so i apologise in advance  it is just somewhere to sleep isnt it ,1
as a valued customer  i am pleased to advise you that following recent review of your mob no  you are awarded with a £1500 bonus prize  call 09066368470,0
yeah i am  so i ll leave maybe 7ish ,1
god picked up a flower and dippeditinadew  lovingly touched itwhichturnedinto u  and the he gifted tomeandsaid this friend is 4u,1
i don t want you to leave  but i m barely doing what i can to stay sane  fighting with you constantly isn t helping ,1
sorry dude  dont know how i forgot  even after dan reminded me  sorry  hope you guys had fun ,1
nah  i m a perpetual dd,1
ou are guaranteed the latest nokia phone  a 40gb ipod mp3 player or a £500 prize  txt word  collect to no  83355  ibhltd ldnw15h 150p/mtmsgrcvd18,0
u r too much close to my heart  if u go away i will be shattered  plz stay with me ,1
sitting ard nothing to do lor  u leh busy w work ,1
excellent  wish we were together right now ,1
i uploaded mine to facebook,1
hi  i m sorry i missed your call  can you pls call back ,1
thats cool  where should i cum  on you or in you    ,1
staff of placement training in amrita college ,1
nt yet chikku  simple habba  hw abt u ,1
i sent you the prices and do you mean the   lt   gt  g ,1
will ü b going to esplanade fr home ,1
sry can t talk on phone  with parents,1
im fine babes aint been up 2 much tho  saw scary movie yest its quite funny  want 2mrw afternoon  at town or mall or sumthin xx,1
k will do  addie  amp  i are doing some art so i ll be here when you get home,1
in the end she might still vomit but its okay  not everything will come out ,1
important information 4 orange user 0796xxxxxx  today is ur lucky day 2 find out why log onto http //www urawinner com there s a fantastic prizeawaiting you ,0
sad story of a man   last week was my b day  my wife did nt wish me  my parents forgot n so did my kids   i went to work  even my colleagues did not wish  as i entered my cabin my pa said     happy b day boss       i felt special  she askd me 4 lunch  after lunch she invited me to her apartment  we went there  she said    do u mind if i go into the bedroom for a minute        ok    i sed in a sexy mood  she came out 5 minuts latr wid a cake   n my wife  my parents  my kidz  my friends n my colleagues  all screaming   surprise    and i was waiting on the sofa               naked    ,1
ok     now i am in bus    if i come soon i will come otherwise tomorrow,1
  was really good to see you the other day dudette  been missing you ,1
dear we are going to our rubber place,1
today is  song dedicated day    which song will u dedicate for me  send this to all ur valuable frnds but first rply me   ,1
ok pa  nothing problem   ,1
hey you around  i ve got enough for a half   the ten i owe you,1
huh but i cant go 2 ur house empty handed right ,1
got hella gas money  want to go on a grand nature adventure with galileo in a little bit ,1
ü predict wat time ü ll finish buying ,1
tell her i said eat shit ,1
delhi and chennai still silent ,1
i want to go to perumbavoor,1
happy new year  hope you are having a good semester,1
yar lor actually we quite fast    cos da ge slow wat    haha   ,1
no plans yet  what are you doing  ,1
in da car park ,1
oh rite  well im with my best mate pete  who i went out with 4 a week  now were 2geva again  its been longer than a week ,1
oh great  i ll disturb him more so that we can talk ,1
you are gorgeous  keep those pix cumming    thank you ,1
tell your friends what you plan to do on valentines day    lt url gt ,1
when people see my msgs  they think iam addicted to msging    they are wrong  bcoz they don\ t know that iam addicted to my sweet friends     bslvyl,1
i ll post her out l8r  in class,1
this is a long fuckin showr,1
busy here  trying to finish for new year  i am looking forward to finally meeting you   ,1
not to worry  i m sure you ll get it ,1
beautiful truth against gravity   read carefully   our heart feels light when someone is in it   but it feels very heavy when someone leaves it    good night,1
doc prescribed me morphine cause the other pain meds aren t enough  waiting for my mom to bring it  that med should kick in fast so i m gonna try to be on later,1
hiya hows it going in sunny africa  hope u r avin a good time  give that big old silver back a big kiss from me ,1
urgent   your mobile no  was awarded a £2 000 bonus caller prize on 02/09/03  this is our 2nd attempt to contact you  call 0871 872 9755 box95qu,0
do you know what mallika sherawat did yesterday  find out now     lt url gt ,1
when ü login dat time    dad fetching ü home now ,1
shit that is really shocking and scary  cant imagine for a second  def up for night out  do u think there is somewhere i could crash for night  save on taxi ,1
 and  picking them up from various points,1
wot u up 2 u weirdo ,1
aiyo    her lesson so early    i m still sleepin  haha    okie  u go home liao den confirm w me lor   ,1
y so late but i need to go n get da laptop   ,1
2mro i am not coming to gym machan  goodnight ,1
sorry  left phone upstairs  ok  might be hectic but would be all my birds with one fell swoop  it s a date ,1
infact happy new year  how are you where are you when are we seeing,1
twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,1
wylie update  my weed dealer carlos went to freedom and had a class with lunsford,1
hi  wkend ok but journey terrible  wk not good as have huge back log of marking to do,1
splashmobile  choose from 1000s of gr8 tones each wk  this is a subscrition service with weekly tones costing 300p  u have one credit   kick back and enjoy,0
hi darlin im missin u hope you are having a good time  when are u back and what time if u can give me a call at home  jess xx,1
give one miss from that number please,1
even i cant close my eyes you are in me our vava playing umma   d,1
hmmm     mayb can try e shoppin area one  but forgot e name of hotel   ,1
uncle abbey  happy new year  abiola,1
thanks da thangam  i feel very very happy dear  i also miss you da ,1
were gonna go get some tacos,1
ü mean it s confirmed    i tot they juz say oni    ok then    ,1
spook up your mob with a halloween collection of a logo   pic message plus a free eerie tone  txt card spook to 8007 zed 08701417012150p per logo/pic ,0
don no da  whats you plan ,1
small problem in auction  punj now asking tiwary,1
want a new video phone  750 anytime any network mins  half price line rental free text for 3 months  reply or call 08000930705 for free delivery,0
2 laptop    i noe infra but too slow lar    i wan fast one,1
ho ho   big belly laugh  see ya tomo,1
dear got bus directly to calicut,1
en chikku nange bakra msg kalstiya  then had tea/coffee ,1
yup but it s not giving me problems now so mayb i ll jus leave it   ,1
dear 0776xxxxxxx u ve been invited to xchat  this is our final attempt to contact u  txt chat to 86688 150p/msgrcvdhg/suite342/2lands/row/w1j6hl ldn 18yrs ,0
44 7732584351  do you want a new nokia 3510i colour phone deliveredtomorrow  with 300 free minutes to any mobile   100 free texts   free camcorder reply or call 08000930705 ,0
all done  all handed in  celebrations in full swing yet ,1
as in missionary hook up  doggy hook up  standing   |,1
make that 3  4 fucks sake   x,1
i m home  ard wat time will u reach ,1
thursday night  yeah  sure thing  we ll work it out then,1
babes i think i got ur brolly i left it in english wil bring it in 2mrw 4 u luv franxx,1
call me when you/carlos is/are here  my phone s vibrate is acting up and i might not hear texts,1
there re some people by mu  i m at the table by lambda,1
please call our customer service representative on freephone 0808 145 4742 between 9am 11pm as you have won a guaranteed £1000 cash or £5000 prize ,0
just normal only here   ,1
just got to   lt   gt ,1
this is my number by vivek  ,1
hurt me    tease me    make me cry    but in the end of my life when i die plz keep one rose on my grave and say stupid i miss u   have a nice day bslvyl,1
my friend just got here and says he s upping his order by a few grams  he s got    lt   gt     when can you get here ,1
i told that am coming on wednesday ,1
also sir  i sent you an email about how to log into the usc payment portal  i ll send you another message that should explain how things are back home  have a great weekend ,1
they said ü dun haf passport or smth like dat   or ü juz send to my email account    ,1
thanx 4 sending me home   ,1
heart is empty without love   mind is empty without wisdom   eyes r empty without dreams  amp  life is empty without frnds   so alwys be in touch  good night  amp  sweet dreams,1
he is there  you call and meet him,1
and popping  lt   gt  ibuprofens was no help ,1
tessy  pls do me a favor  pls convey my birthday wishes to nimya  pls dnt forget it  today is her birthday shijas,1
havent still waitin as usual    ü come back sch oredi ,1
k k pa had your lunch aha ,1
hey  a guy i know is breathing down my neck to get him some bud  anyway you d be able to get a half track to usf tonight ,1
are you plans with your family set in stone  ,1
its a valentine game      send dis msg to all ur friends    if 5 answers r d same then someone really loves u    ques  which colour suits me the best ,1
aight no rush  i ll ask jay,1
princess  is your kitty shaved or natural ,1
hiya  how was last night  i ve been naughty and bought myself clothes and very little     ready for more shopping tho  what kind of time do you wanna meet ,1
k   do it at evening da  urgent  ,1
good afternoon loverboy   how goes you day   any luck come your way  i think of you  sweetie and send my love across the sea to make you smile and happy,1
my exam is for february 4  wish you a great day ,1
     and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home  || 12 2 5 30 max  || very easy,1
waaaat   lololo ok next time then ,1
hiya  probably coming home   weekend after next,1
in xam hall boy asked girl tell me the starting term for dis answer i can den manage on my own after lot of hesitation n lookin around silently she said the  intha ponnungale ipaditan  ,1
customer service announcement  we recently tried to make a delivery to you but were unable to do so  please call 07099833605 to re schedule  ref 9280114,0
ringtoneking 84484,0
please call 08712402779 immediately as there is an urgent message waiting for you,0
its a great day  do have yourself a beautiful one ,1
looks like you found something to do other than smoke  great job ,1
enjoy the showers of possessiveness poured on u by ur loved ones  bcoz in this world of lies  it is a golden gift to be loved truly  ,1
my uncles in atlanta  wish you guys a great semester ,1
free nokia or motorola with upto 12mths 1/2price linerental  500 free x net mins 100txt/mth free b tooth   call mobileupd8 on 08001950382 or call 2optout/d3wv,0
thanks  and   or bomb and date as my phone wanted to say  ,1
    ok  i feel like john lennon ,1
mm that time you dont like fun,1
text   meet someone sexy today  u can find a date or even flirt its up to u  join 4 just 10p  reply with name   age eg sam 25  18  msg recd thirtyeight pence,0
where can download clear movies  dvd copies ,1
i wnt to buy a bmw car urgently  its vry urgent but hv a shortage of   lt   gt  lacs there is no source to arng dis amt   lt   gt  lacs  thats my prob,1
i can t right this second  gotta hit people up first,1
your dad is back in ph ,1
lol i know  they re so dramatic  schools already closed for tomorrow  apparently we can t drive in the inch of snow were supposed to get ,1
nothing really  just making sure everybody s up to speed,1
ok both our days  so what are you making for dinner tonite  am i invited ,1
get ur 1st ringtone free now  reply to this msg with tone  gr8 top 20 tones to your phone every week just £1 50 per wk 2 opt out send stop 08452810071 16,0
it didnt work again oh  ok goodnight then  i ll fix and have it ready by the time you wake up  you are very dearly missed have a good night sleep ,1
sms auction   a brand new nokia 7250 is up 4 auction today  auction is free 2 join   take part  txt nokia to 86021 now  hg/suite342/2lands row/w1j6hl,0
life has never been this much fun and great until you came in  you made it truly special for me  i won t forget you  enjoy   one gbp/sms,0
where is it  is there any opening for mca ,1
if you re thinking of lifting me one then no ,1
ok    then r we meeting later ,1
i ve been trying to reach him without success,1
when i have stuff to sell i ll tell you,1
i will cme i want to go to hos 2morow  after that i wil cme  this what i got from her dear what to do  she didnt say any time,1
me fine  absolutly fine,1
no de  but call me after some time  ill tell you k,1
ok lor then we go tog lor   ,1
what s up my own oga  left my phone at home and just saw ur messages  hope you are good  have a great weekend ,1
tunde  how are you doing  this is just wishing you a great day  abiola ,1
thanks for being there for me just to talk to on saturday  you are very dear to me  i cherish having you as a brother and role model ,1
bought one ringtone and now getting texts costing 3 pound offering more tones etc,0
so now my dad is gonna call after he gets out of work and ask all these crazy questions ,1
we r outside already ,1
lmao where s your fish memory when i need it ,1
wanna have a laugh  try chit chat on your mobile now  logon by txting the word  chat and send it to no  8883 cm po box 4217 london w1a 6zf 16  118p/msg rcvd,0
sorry da  i gone mad so many pending works what to do ,1
none of that s happening til you get here though,1
hey i will be late ah    meet you at 945 ,1
oh k    i will come tomorrow,1
i surely dont forgot to come  i will always be in touch in with you   ,1
hello my little party animal  i just thought i d buzz you as you were with your friends     grins     reminding you were loved and send a naughty adoring kiss,1
the sign of maturity is not when we start saying big things   but actually it is  when we start understanding small things     have a nice evening  bslvyl,1
especially since i talk about boston all up in my personal statement  lol  i woulda changed that if i had realized it said nyc  it says boston now ,1
how  izzit still raining ,1
this single single answers are we fighting  plus i said am broke and you didnt reply,1
sorry  i ll call later,1
congrats   treat pending i am not on mail for 2 days will mail once thru respect mother at home check mails ,1
wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem   ,1
much better now thanks lol,1
same as u    dun wan    y u dun like me already ah    wat u doing now  still eating ,1
hi chikku  send some nice msgs,1
orange customer  you may now claim your free camera phone upgrade for your loyalty  call now on 0207 153 9996  offer ends 14thmarch  t c s apply  opt out availa,0
your chance to be on a reality fantasy show call now   08707509020 just 20p per min ntt ltd  po box 1327 croydon cr9 5wb 0870 is a national   rate call ,0
had your mobile 11 months or more  u r entitled to update to the latest colour mobiles with camera for free  call the mobile update co free on 08002986030,0
i got lousy sleep  i kept waking up every 2 hours to see if my cat wanted to come in  i worry about him when its cold   ,1
and how s your husband ,1
how do you plan to manage that,1
i m back  lemme know when you re ready,1
shopping  eh ger i toking abt syd leh   haha,1
anyway holla at me whenever you re around because i need an excuse to go creep on people in sarasota,1
i shall book chez jules for half eight  if that s ok with you ,1
id have to check but there s only like 1 bowls worth left,1
she went to attend another two rounds today  but still did t reach home  ,1
no it was cancelled yeah baby  well that sounds important so i understand my darlin give me a ring later on this fone love kate x,1
yup   ,1
ok    but bag again  ,1
i hope your pee burns tonite ,1
no need to say anything to me  i know i am an outsider,1
for ur chance to win a £250 cash every wk txt  action to 80608  t s c s www movietrivia tv custcare 08712405022  1x150p/wk ,0
ummmmmaah many many happy returns of d day my dear sweet heart   happy birthday dear,1
tick  tick  tick     babe,1
uncle g  just checking up on you  do have a rewarding month,1
k  then come wenever u lik to come and also tel vikky to come by getting free time     ,1
really    i tot ur paper ended long ago    but wat u copied jus now got use  u happy lar    i still haf 2 study    ,1
she said    do u mind if i go into the bedroom for a minute        ok    i sed in a sexy mood  she came out 5 minuts latr wid a cake   n my wife ,1
carlos ll be here in a minute if you still need to buy,1
i didn t get the second half of that message,1
congratulations ur awarded 500 of cd vouchers or 125gift guaranteed   free entry 2 100 wkly draw txt music to 87066 tncs www ldew com1win150ppmx3age16,0
howz that persons story,1
well at this right i m gonna have to get up and check today s steam sales/pee so text me when you want me to come get you,1
let ur heart be ur compass ur mind ur map ur soul ur guide and u will never loose in world    gnun   sent via way2sms com,1
there are many company  tell me the language ,1
omw back to tampa from west palm  you hear what happened ,1
sac will score big hundred he is set batsman   ,1
me 2 babe i feel the same lets just 4get about it both try  cheer up not fit soo muchxxlove u locaxx,1
thats cool  i am a gentleman and will treat you with dignity and respect ,1
i sent your maga that money yesterday oh ,1
nope  since ayo travelled  he has forgotten his guy,1
   ,1
just wait till end of march when el nino gets himself  oh ,1
i m serious  you are in the money base,1
i call you later  don t have network  if urgnt  sms me ,1
aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar  i tot ü havent finish ur lab wat ,1
thesmszone com lets you send free anonymous and masked messages  im sending this message from there  do you see the potential for abuse   ,0
hey tmr maybe can meet you at yck,1
only 2  students solved this cat question in  xam    5 3 2   lt   gt   9 2 4   lt   gt   8 6 3   lt   gt   then 7 2 5       tell me the answer if u r brilliant   1thing i got d answr ,1
and pls pls drink plenty plenty water,1
will do  have a good day,1
dunno da next show aft 6 is 850  toa payoh got 650 ,1
i keep ten rs in my shelf   buy two egg ,1
ok k  sry i knw 2 siva  tats y i askd  ,1
anyway seriously hit me up when you re back because otherwise i have to light up with armand and he always has shit and/or is vomiting,1
first answer my question ,1
k  i will give my kvb acc details  ,1
smsservices  for yourinclusive text credits  pls goto www comuk net login  3qxj9 unsubscribe with stop  no extra charge  help 08702840625 comuk  220 cm2 9ae,0
ok i also wan 2 watch e 9 pm show   ,1
i think chennai well settled ,1
yeah  probably but not sure  ilol let u know  but personally i wuldnt bother  then again if ur goin to then i mite as well  ,1
lolnice  i went from a fish to   water  ,1
yes  i come to nyc for audiitions and am trying to relocate ,1
shall i come to get pickle,1
apart from the one i told you about yesterday ,1
take something for pain  if it moves however to any side in the next 6hrs see a doctor ,1
please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve   i already see in net  no ticket available  i want to book ticket through tackle   ,1
it s ok i noe u re busy but i m really too bored so i msg u  i oso dunno wat colour she choose 4 me one ,1
oh yah    we never cancel leh    haha ,1
loan for any purpose £500   £75 000  homeowners   tenants welcome  have you been previously refused  we can still help  call free 0800 1956669 or text back  help ,0
y she dun believe leh  i tot i told her it s true already  i thk she muz c us tog then she believe ,1
free top ringtone  sub to weekly ringtone get 1st week free send subpoly to 81618  3 per week stop sms 08718727870,0
i m in office now da  where are you ,1
s this will increase the chance of winning ,1
when you just put in the   sign  choose my number and the pin will show  right ,1
sorry im stil fucked after last nite went tobed at 430 got up 4 work at 630,1
hey    are you going to quit soon  xuhui and i working till end of the month ,1
freemsg today s the day if you are ready  i m horny   live in your town  i love sex fun   games  netcollex ltd 08700621170150p per msg reply stop to end,0
jay told me already  will do,1
08714712388 between 10am 7pm cost 10p,0
i m good  have you registered to vote ,1
goodmorning  today i am late for 2hrs  because of back pain ,1
i ve not sent it  he can send me ,1
aight  i ll ask a few of my roommates,1
no   i got rumour that you going to buy apartment in chennai   ,1
sexy sexy cum and text me im wet and warm and ready for some porn  u up for some fun  this msg is free recd msgs 150p inc vat 2 cancel text stop,0
dude  what s up  how teresa  hope you have been okay  when i didnt hear from these people  i called them and they had received the package since dec   lt   gt    just thot you ld like to know  do have a fantastic year and all the best with your reading  plus if you can really really bam first aid for usmle  then your work is done ,1
did u find a sitter for kaitlyn  i was sick and slept all day yesterday ,1
i thk 50 shd be ok he said plus minus 10   did ü leave a line in between paragraphs ,1
it so happens that there r 2waxsto do wat you want  she can come and ill get her medical insurance  and she ll be able to deliver and have basic care  i m currently shopping for the right medical insurance for her  so just give me til friday morning  thats when i ll see the major person that can guide me to the right insurance ,1
your opinion about me  1  over 2  jada 3  kusruthi 4  lovable 5  silent 6  spl character 7  not matured 8  stylish 9  simple pls reply  ,1
today is  song dedicated day    which song will u dedicate for me  send this to all ur valuable frnds but first rply me   ,1
kate jackson rec center before 7ish  right ,1
im just wondering what your doing right now ,1
k   you are the only girl waiting in reception ah ,1
hope ur head doesn t hurt 2 much   am ploughing my way through a pile of ironing   staying in with a chinky tonight come round if you like ,1
cool  do you like swimming  i have a pool and jacuzzi at my house ,1
someone has contacted our dating service and entered your phone becausethey fancy you  to find out who it is call from a landline 09058098002  pobox1  w14rg 150p,0
yes  princess  toledo ,1
you re not sure that i m not trying to make xavier smoke because i don t want to smoke after being told i smoke too much ,1
you have 1 new voicemail  please call 08719181513 ,0
solve d case   a man was found murdered on   lt decimal gt     lt   gt   afternoon  1 his wife called police  2 police questioned everyone  3 wife  sir i was sleeping  when the murder took place  4 cook  i was cooking  5 gardener  i was picking vegetables  6 house maid  i went 2 d post office  7 children  we went 2 play  8 neighbour  we went 2 a marriage  police arrested d murderer immediately  who s it  reply with reason  if u r brilliant ,1
k i did t see you   k  where are you now ,1
we re done   ,1
do u konw waht is rael friendship im gving yuo an exmpel  jsut ese tihs msg   evrey splleing of tihs msg is wrnog   bt sitll yuo can raed it wihtuot ayn mitsake   goodnight  amp  have a nice sleep  sweet dreams  ,1
just do what ever is easier for you,1
she said    do u mind if i go into the bedroom for a minute        ok    i sed in a sexy mood  she came out 5 minuts latr wid a cake   n my wife ,1
the monthly amount is not that terrible and you will not pay anything till 6months after finishing school ,1
beautiful truth against gravity   read carefully   our heart feels light when someone is in it   but it feels very heavy when someone leaves it    good night,1
missing you too pray inshah allah,1
1apple/day no doctor  1tulsi leaf/day no cancer  1lemon/day no fat  1cup milk/day no bone problms 3 litres watr/day no diseases snd ths 2 whom u care     ,1
no he didn t  spring is coming early yay ,1
sorry man  accidentally left my phone on silent last night and didn t check it til i got up,1
ü still got lessons   ü in sch ,1
a little  meds say take once every 8 hours  it s only been 5 but pain is back  so i took another  hope i don t die,1
7 wonders in my world 7th you 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms and 1st  ur lovely friendship     good morning dear,1
what year  and how many miles ,1
i might come to kerala for 2 days so you can be prepared to take a leave once i finalise  dont plan any travel during my visit need to finish urgent works ,1
2marrow only  wed at   lt   gt   to 2 aha ,1
i am not having her number sir,1
thanks for your ringtone order  reference number x29  your mobile will be charged 4 50  should your tone not arrive please call customer services 09065989180,0
it s not that you make me cry  it s just that when all our stuff happens on top of everything else  it pushes me over the edge  you don t underdtand how often i cry over my sorry  sorry life ,1
lol yep did that yesterday  already got my fireplace  now its just another icon sitting there for me ,1
my computer just fried the only essential part we don t keep spares of because my fucking idiot roommates looovvve leaving the thing running on full   lt   gt  /7,1
is ur lecture over ,1
